conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9,utilizar sistemas de captura de imagens para espetáculos ao vivo,released,skill/competence,occupation-specific,,"Utilizar equipamento e software para acompanhar os movimentos e outros fenómenos físicos através da análise de imagens, codificadores ou sensores para gerar sinais de controlo para aplicações de espetáculos e eventos.
   ",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizar ferramentas digitais para tratamento de sons e imagens
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,utilizar padrões de conceção de software,released,skill/competence,sector-specific,utilizar padrões de conceção de aplicações | utilizar padrões para conceção de software | utilizar padrões de desenvolvimento de software | utilizar padrão de conceção de software | utilizar padrões de programação | utilizar padrões de design de software,"Utilizar soluções reutilizáveis e as melhores práticas formalizadas, para resolver as tarefas comuns de desenvolvimento de tecnologias da informação no domínio do desenvolvimento e conceção de software.",http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,criar «design» de «software» | conceber sistemas ou aplicações tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b834a98-14ff-47e1-8aef-cf8ffae912fa,recolher dados cartográficos,released,skill/competence,cross-sector,,Recolher e conservar recursos de cartografia e dados cartográficos.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,recolher informações a partir de fontes físicas ou eletrónicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,efetuar análise de dados,released,skill/competence,cross-sector,,"Recolher dados e estatísticas para testar e avaliar, a fim de gerar afirmações e previsões de padrões, com o objetivo de descobrir informações úteis num processo de tomada de decisão.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,Prolog (programação informática),released,knowledge,sector-specific,,"As técnicas e os princípios de desenvolvimento de software, como análise, algoritmos, escrita de código, teste e compilação de paradigmas de programação em Prolog.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,conceber processo,released,skill/competence,cross-sector,criar processos | conceber planos | conceber processos | desenvolver processos,"Identificar o fluxo de trabalho e as necessidades de recursos para um determinado processo, utilizando uma variedade de instrumentos, tais como software de simulação de processos, fluxogramas e maquetes.",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,conceber sistemas e produtos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,utilizar programação lógica,released,skill/competence,sector-specific,,"Utilizar ferramentas TIC especializadas para criar código informático composto por séries de frases de forma lógica, expressando regras e factos sobre um determinado domínio problemático. Utilizar as linguagens de programação que apoiam este método, como a Prolog, ASP (Answer Set Programming) e Datalog.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas de computador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,traduzir requisitos em design visual,released,skill/competence,cross-sector,,"Desenvolver uma conceção visual de determinadas especificações e requisitos, com base na análise do âmbito e do público-alvo. Criar uma representação visual de ideias, como logótipos, gráficos de sítios Web, jogos digitais e layouts.
	",http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96 | http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,desenhar gráficos para computadores | criar desenhos ou manifestações artísticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2daec0e6-f0c1-43e8-8178-aedba99130ec,desenvolver processos de tratamento de dados,released,skill/competence,sector-specific,desenvolver processos para tratamento de dados | executar processos de dados | desenvolver processos de dados | desenvolver processos de tratamento dos dados | instituir processos de tratamento de dados | definir processos de tratamento de dados,"Utilizar ferramentas TIC para aplicar processos matemáticos, algorítmicos ou outros processos de manipulação de dados, a fim de criar informação.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,riscos de segurança de redes informáticas,released,knowledge,sector-specific,,"Os fatores de risco de segurança, como componentes de hardware e software, dispositivos, interfaces e políticas em redes de TIC, as técnicas de avaliação de risco que podem ser aplicadas para avaliar a gravidade e as consequências de ameaças à segurança e os planos de contingência para cada fator de risco de segurança.",http://data.europa.eu/esco/isced-f/0612,design e administração de bases de dados e de redes informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2e1888d8-97f7-4c91-8874-e2ef0e47f94f,criar ficheiros digitais,released,skill/competence,sector-specific,,"Criar ficheiros digitais no sistema informático após verificação da qualidade da impressão ou dos documentos digitalizados, para detetar anomalias.",http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"organizar documentos digitais | gerir, recolher e armazenar dados digitais"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2eae92cf-5f21-43e7-aa41-ab65b00c1b92,operar uma mesa de apostas,released,skill/competence,occupation-specific,,"Operar uma mesa de apostas, manualmente ou utilizando um software como o Autotote.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ef6bebc-2133-47df-b26a-f38f51b0f867,história do computador,released,knowledge,sector-specific,,A história do desenvolvimento do computador no contexto de uma digitalização da sociedade.,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268 | http://data.europa.eu/esco/isced-f/0222,história | história e arqueologia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f04bb71-d476-43b3-a60b-5df1d05f5681,Octopus Deploy,released,knowledge,sector-specific,,A ferramenta Octopus Deploy é um programa de software usado para automatizar a implantação de aplicações ASP.NET em servidores locais ou na nuvem.,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,ferramentas de gestão de configuração de software | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f05d09d-7e91-423c-9210-19da0b0e34c6,efetuar a manutenção dos controladores de irrigação,released,skill/competence,sector-specific,,"Manter e programar diferentes tipos de controladores de irrigação, incluindo sistemas mecânicos, com bateria solar, sistemas digitais e controlados por computador.",http://data.europa.eu/esco/skill/cb073ba6-30bd-4fd5-871a-15b0fb1fa930 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"efetuar a manutenção dos sistemas de irrigação | fazer a manutenção de equipamento elétrico, eletrónico e de precisão"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f6e5619-2478-475f-a414-ec05c2b72795,operar sistemas de comunicação portuários,released,skill/competence,sector-specific,,"Operar sistemas de telefone e de rádio, bem como sistemas de comunicação mais complexos utilizados em portos fluviais, na coordenação das operações portuárias.",http://data.europa.eu/esco/skill/9bafaea2-76cd-4532-ab77-8b3d21fa6235 | http://data.europa.eu/esco/skill/e58a3832-4e13-458e-8efd-bfa251eed702 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/94f5e909-48c5-4782-9005-84d793dd01ba,coordenar comunicações à distância | manter comunicações operacionais | operar equipamento de comunicação | gerir operações portuárias
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f954283-4642-409a-8e9b-d6ae0a11b358,utilizar ferramentas meteorológicas para prever condições meteorológicas,released,skill/competence,sector-specific,,"Utilizar dados e ferramentas meteorológicos, tais como recetores de fax meteorológicos, cartas meteorológicas e terminais de computadores, para antecipar as condições meteorológicas.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorizar as condições ambientais
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,OpenEdge Advanced Business Language,released,knowledge,sector-specific,,"As técnicas e os princípios de desenvolvimento de software, como análise, algoritmos, escrita de código, teste e compilação de paradigmas de programação em OpenEdge Advanced Business Language.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programação informática | desenvolvimento e análise de software e aplicações informáticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3093881b-74f6-48e1-820e-50831b0d0775,realizar telemetria em vídeo,released,skill/competence,sector-specific,,"Registar as ondas cerebrais durante vários dias, em combinação com imagens de vídeo de uma câmara, para ajudar a decidir se a cirurgia da epilepsia é viável.",http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,diagnosticar doenças
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/30d926ba-1615-417c-a799-e24a3ea239b9,operar rádios emissores-recetores,released,skill/competence,sector-specific,,"Utilizar rádios que possam receber e emitir sinais sonoros a fim de comunicar com rádios semelhantes na mesma frequência, como telemóveis e ""walkie talkies"".",http://data.europa.eu/esco/skill/3007c147-5c93-47a8-be0a-378a040c9fa9 | http://data.europa.eu/esco/skill/0256f6b0-f4a9-4c5e-9cfd-96d58a2a70fe | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operar instrumentos de radionavegação | operar aparelho de rádio | operar equipamento de comunicação
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3140d979-2d6a-4c10-add9-f7091103829f,criar conceito de jogos digitais,released,skill/competence,occupation-specific,,"Desenvolver e comunicar todos os aspetos da visão global do jogo. Comunicar e colaborar com as equipas técnicas, artísticas e de conceção para implementar a visão do jogo.",http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41 | http://data.europa.eu/esco/skill/f08e2bd6-0366-4948-a670-1f03f130126f | http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,pensar de forma criativa | criar conceitos novos | criar desenhos ou manifestações artísticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/31587950-8b69-4a15-91c2-74dae22d38a4,prestar apoio na instalação de sistemas de som,released,skill/competence,sector-specific,,Prestar apoio à equipa nos trabalhos de instalação no local. Identificar problemas operacionais em sistemas de som e resolvê-los.,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40 | http://data.europa.eu/esco/skill/5ae6743f-8241-49f8-b447-0df43756cb1c | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"identificar problemas operacionais | coordenar sistemas de som | instalar e reparar equipamento elétrico, eletrónico e de precisão"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/31d35d3d-2bf2-49aa-9c20-92566ef80277,utilizar sistemas TIC,released,skill/competence,cross-sector,,"Selecionar e utilizar sistemas TIC para efetuar várias tarefas complexas, a fim de satisfazer uma série de necessidades.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,aceder a dados digitais e analisá-los
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/31f53419-4bce-4b10-986a-70a9c7ac41a3,dispositivos de micromobilidade,released,knowledge,sector-specific,,"Os diferentes tipos de pequenos veículos leves para uso pessoal, tais como bicicletas partilhadas, bicicletas elétricas, trotinetas elétricas, skates elétricos.
   ",http://data.europa.eu/esco/isced-f/104,serviços de transporte
